14028	176	23
1222	136	8868
2490	158	11138
12287	182	5285
8121	158	332
286	57	3411
48	109	4882
3364	136	3095
13525	35	7629
5249	87	5160
10911	224	521
9219	90	9324
3966	60	9613
9191	33	4279
11724	133	3020
5534	180	7623
10406	169	12307
10183	215	12573
488	46	11566
8105	60	13667
13204	2	7569
6274	106	1483
7364	216	2715
496	53	12516
7250	136	246
4055	60	9613
10747	158	1458
3826	207	9884
13111	2	1309
2658	46	636
13741	176	2404
10396	17	12773
4216	158	12219
13172	235	1356
4678	2	7878
12133	47	2976
7926	166	9518
5075	88	5957
49	46	3591
228	212	1794
5463	92	2008
6982	158	3784
10858	212	7526
7225	28	1092
3474	69	3138
6088	45	4740
12758	126	4812
3685	172	1775
9527	176	13388
246	105	286
11405	129	3779
7428	56	3732
7017	2	1309
6295	158	6261
7364	214	5924
8442	46	11057
3915	97	13498
2223	2	13647
2980	121	11966
10161	54	7854
5480	92	9703
1021	46	11495
8390	215	10465
3539	98	3539
9679	2	8181
11928	129	12573
9172	180	9555
12874	47	2053
11015	68	11822
1140	46	12308
12678	51	12471
12747	23	3414
9025	135	150
531	2	10138
10227	60	4894
2382	189	13366
7706	56	3415
12339	7	3524
13500	47	5073
12720	51	8834
4163	60	12252
7559	121	7204
9846	176	2887
9235	51	1389
4093	60	4894
4248	224	5658
2108	79	13224
9984	176	11409
13126	105	9917
4013	212	7526
2050	136	3472
11520	204	2280
3394	46	5102
12278	57	640
4799	180	13146
162	106	568
13761	215	4492
2438	224	13006
11641	158	7403
3867	176	12630
8541	60	4696
2926	208	9504
11186	46	13340
8672	197	7806
5414	132	12942
2036	197	5049
11966	66	13906
6512	180	5071
500	114	6379
7994	92	212
5561	167	437
224	136	12559
7922	47	5504
7363	2	8181
10295	51	4955
1082	215	4787
10677	136	3472
11883	215	11248
12119	30	7198
5205	224	7833
162	106	5188
6192	176	1883
12837	23	1974
4812	189	3279
6742	1	6442
9226	60	13667
3757	129	7889
4401	133	1863
3059	51	13956
11847	136	2109
9263	161	13742
2702	136	7593
4894	151	4115
2921	28	7526
8009	129	3795
5796	105	2759
8019	46	6200
9729	166	5974
10642	176	10281
13667	145	8336
7467	136	5620
5704	231	11595
3235	204	4254
5015	137	2626
5047	82	6545
14310	176	3881
11924	169	1847
4894	126	6548
6368	28	1092
12954	47	12742
1865	64	10370
1783	60	91
11971	106	9140
1354	158	271
2858	199	4197
10664	2	5692
1153	33	1898
9096	231	1837
1943	60	1092
7080	189	5530
7942	60	4500
12869	166	4605
6896	50	1007
5105	234	6567
11484	135	2309
3931	151	4491
1613	51	11481
10476	38	10847
3233	53	496
909	180	5283
8180	176	2869
3114	135	2607
1290	55	4931
5715	114	6379
11286	191	1679
7901	180	14341
1852	46	4655
3199	105	286
4740	56	2638
13660	135	4929
1768	136	920
2845	47	4596
4675	56	8194
10571	79	4279
5274	114	6379
1616	213	212
10532	69	11690
14159	174	9363
13844	25	2737
12260	176	6173
5099	14	7814
12335	51	2244
5047	231	2308
12009	60	7496
10770	2	2024
11425	180	7141
7198	30	12063
235	10	235
1935	121	8133
7533	51	10968
12438	135	7005
13434	129	12138
11788	199	8654
8260	158	7843
10234	158	11615
8366	64	1340
13607	136	5620
4649	0	2695
6091	57	12029
5822	97	13498
4143	116	635
11707	130	4265
12027	154	528
6978	212	10532
4343	45	1060
12120	136	3175
9606	208	6046
4972	56	9818
8695	202	6084
957	2	13647
1464	33	1898
11669	51	13422
7155	106	2032
9486	158	10833
1672	109	2773
2043	90	9324
7600	2	4237
2937	121	7403
1355	136	69
4093	60	11937
6026	47	2604
14375	215	14492
9415	35	8885
7418	136	13126
10377	68	6752
14107	57	12315
9054	46	9520
8981	176	1084
11391	10	11391
13150	2	9155
59	166	12688
11018	210	437
1160	113	1646
1155	68	8666
12947	166	6469
12782	154	528
13713	197	4414
4401	163	4575
8300	5	2863
6445	51	11788
14508	79	1898
14474	136	5010
9756	224	1595
27	209	10743
1706	140	14114
6650	180	4204
10484	224	12525
12442	176	14305
9866	137	11431
6625	75	11490
13981	166	9518
739	101	13180
5749	60	13667
5041	212	10532
7887	129	5779
13660	23	4246
7282	202	6084
13638	135	178
88	151	9522
13691	50	1007
7809	6	11799
6283	10	6283
4317	136	5534
7788	47	8153
11662	67	10584
6106	23	13355
167	2	9155
5461	139	4436
9468	136	9683
2937	60	10520
6603	47	4512
9333	159	5084
10221	121	11896
3705	51	5981
6511	2	171
8115	103	6424
13604	180	11572
7658	180	2356
4857	60	1978
13855	166	8306
10601	94	8198
5569	188	3082
6791	104	6339
10738	181	1950
10284	151	5365
13059	46	7536
12021	136	9001
2209	235	9708
4839	2	4374
4068	51	550
6488	5	13021
4599	56	11175
10235	133	640
1894	123	54
4303	45	698
12467	51	6163
11882	202	6084
8395	45	12756
3483	180	3189
11019	151	11324
9156	186	3034
13834	215	2916
1648	38	513
10817	224	1496
5538	135	2607
1608	176	3695
5047	92	3319
2979	224	2105
4610	212	7526
1183	2	4522
3330	202	7911
11463	135	532
11870	224	5913
7023	94	5084
2493	2	7878
2056	158	531
9624	66	6701
6765	57	4339
3641	158	4665
10492	47	3878
1025	158	7843
13443	224	10617
13590	161	13317
9630	158	10250
3472	180	14437
2785	129	6472
13326	46	14033
14274	109	12174
6920	158	8738
7136	158	12335
12104	108	9981
6335	28	7526
13961	114	6379
8714	45	4288
11127	135	6686
7181	47	13569
1638	103	9112
9686	7	3524
12586	224	7130
8857	135	7430
11642	158	11900
11959	57	11577
6810	212	7526
11793	72	13598
13050	158	3640
12580	36	12107
7224	136	13679
8601	81	2606
65	95	5957
4399	231	98
13516	126	5083
8561	51	7834
6702	180	1946
7427	106	5757
11825	136	2459
1395	136	607
4779	214	6448
698	197	9832
12135	129	11034
723	222	12511
2641	47	12956
7199	13	4626
12417	135	518
5909	159	2908
14399	45	11909
14399	45	6213
8548	47	4847
11591	51	12697
4641	154	528
10916	214	13706
3951	46	13610
12133	158	11946
3623	168	112
12432	213	5698
11391	154	528
7859	11	7919
3548	4	5957
13606	220	10655
13104	199	138
6708	224	8599
219	60	7053
4881	60	2994
7055	121	325
1829	12	13938
6978	129	13740
1852	46	6203
922	60	12474
12831	158	2058
9292	60	4500
2450	235	8669
8082	23	717
9211	10	9211
952	183	9056
3397	33	162
13007	225	9613
735	2	1309
9066	158	3656
3651	60	13667
743	79	13224
2553	8	11554
6118	202	7911
8469	136	9448
8668	66	13924
443	90	9324
14169	65	3861
13504	158	5003
8994	235	9686
3025	53	719
4399	231	12370
3807	136	3472
779	97	3082
8255	60	7526
529	181	8513
9871	12	12942
518	6	11663
12672	23	14358
9704	60	1092
4297	2	2024
9239	180	12418
5850	166	4605
14153	235	2232
10693	197	347
11056	2	4374
5000	144	6516
9735	178	4770
13013	135	6524
3917	60	12252
9752	176	2973
1519	116	5387
4399	213	8373
3425	166	4605
2166	158	9109
12889	129	1230
73	33	162
10973	135	9072
661	2	5921
2776	145	1983
12660	2	506
6369	158	10884
6165	114	6379
10563	2	8181
8606	202	6084
4894	145	13180
151	60	3168
3839	60	88
5047	82	7715
3425	97	3082
7104	160	3419
13022	114	6379
10829	47	4547
14399	45	2407
6213	56	6230
8939	79	4279
12112	42	6260
7216	177	7526
3137	136	11373
3950	68	3649
3126	197	174
1813	176	10273
622	2	14388
3516	105	4537
13087	68	5840
8297	224	2691
12404	68	13388
6491	135	2046
10625	136	10786
1894	45	2463
1119	2	13374
2728	202	7911
8050	158	795
2636	2	12416
5084	151	10509
368	183	8871
9852	168	9926
13667	193	13536
13561	51	1034
3580	158	6090
8449	112	3658
3530	2	1309
13686	46	11663
8744	177	11564
9130	136	3472
4720	118	991
1499	179	12461
13974	51	4074
13812	46	9919
6176	46	13412
12350	217	12391
11333	46	14339
3951	46	10074
5205	224	4561
2366	109	12132
6025	158	11293
4684	166	9518
3352	105	5526
7116	60	726
13740	189	4824
10779	12	12942
4039	2	2024
9764	176	14323
10264	186	12665
9805	47	7813
6743	88	5957
8471	17	3817
258	54	10166
1832	162	14403
8830	202	7911
13166	152	1092
8841	164	5656
3757	47	3942
6868	176	6811
5353	47	2202
3507	94	1206
12280	135	11446
1989	57	5256
7440	158	5568
3998	135	10703
13568	60	4880
5327	132	7960
3155	46	11964
5320	179	10159
2151	215	12590
1852	180	8507
8169	56	7831
1477	212	88
6908	158	551
716	166	1202
3381	88	5957
1963	207	13742
3339	51	7682
12328	136	5586
1877	51	1731
11061	114	8528
1911	202	6084
9828	166	6469
12741	179	13288
13966	90	9324
2932	136	6176
10969	199	314
2967	45	7657
8985	204	9422
7686	136	11244
10313	135	4424
11680	193	13536
11386	135	150
7193	19	288
3095	180	3120
1603	56	4595
1158	136	11668
6355	129	12307
5572	46	1532
3035	129	7211
2107	158	5421
5415	60	3168
2952	47	8369
13317	213	12023
8747	47	8785
3107	155	3082
11050	47	10807
11478	28	7526
200	232	11496
11670	158	11928
12848	161	5047
1898	198	162
9634	116	11977
6920	47	6446
5072	136	3095
5278	137	13076
5018	47	12628
13217	46	1935
9506	136	1419
688	2	7569
13837	2	1309
6338	47	3995
934	68	2888
2258	214	12072
2238	136	13812
5557	129	9686
9299	52	9485
6124	140	8964
3708	133	12757
4256	45	3350
8794	225	6777
11374	57	268
7363	2	506
230	60	14375
4894	101	9363
11035	135	8111
10585	158	1084
3171	12	13078
9279	51	11035
11184	135	9517
5362	181	8513
13687	176	1415
10053	207	212
1839	46	11317
76	132	5929
3320	158	3195
212	82	4746
14091	24	7526
11052	13	4626
12695	39	14059
1897	154	528
3295	105	3147
3455	51	9385
60	163	1230
8457	183	9631
10703	6	128
1096	33	1898
722	23	6196
6398	135	97
14360	231	1871
2994	101	11955
8212	109	7146
323	57	9682
3989	5	11847
9995	158	10713
8283	28	4894
4419	136	6702
1898	106	10823
2463	159	5084
1203	13	4626
2702	176	2484
9297	210	5960
4823	69	536
1747	176	4511
1462	51	6126
1877	51	8657
4564	97	3082
50	202	6084
10725	88	5957
14074	158	6369
9255	68	8754
538	6	10994
7805	226	6051
7183	199	8019
9278	184	354
9709	93	7526
7976	43	3776
11025	82	3704
4898	166	3782
4968	172	1699
13395	168	5119
4532	126	5406
14269	161	10
4300	158	8760
1684	210	1417
6990	135	532
7831	202	6084
7353	60	9929
736	14	7526
6512	105	6907
2702	136	1977
5669	79	162
11890	136	2109
5137	47	12222
10760	144	7683
3690	197	9354
5317	2	8181
7796	202	7911
14115	130	347
2585	151	1225
5387	28	7526
9884	213	10374
5262	158	9940
12397	199	8681
12467	235	1430
10148	129	200
1224	136	3472
8075	166	4605
7046	136	13182
10961	135	2864
9886	181	4174
68	60	11985
5223	135	6524
9431	2	1309
11500	59	5957
4317	136	3095
9861	129	7279
593	158	3069
1712	74	9047
11803	152	10532
1572	60	7526
11966	66	13981
3757	136	8681
2963	46	5981
1916	56	8284
7618	2	5408
4111	204	568
1340	51	10577
8301	52	7401
7280	136	13326
12636	188	3082
2573	158	10364
4073	176	256
14488	195	14170
7364	164	14266
6008	51	9502
5087	97	3082
1978	193	13536
9610	128	2653
5843	114	6379
9758	6	5417
10051	207	12196
12878	136	9683
3535	93	7526
2284	2	1309
9199	152	2447
11140	212	4894
7713	180	11285
838	33	1898
7290	186	9756
12706	104	13659
11202	20	5957
8199	97	3082
14378	28	7814
14511	207	1963
684	202	6084
3462	60	7526
5496	8	12830
1894	45	4990
10139	117	10558
3994	176	10876
7494	46	8665
7891	36	12344
8668	158	9774
13061	60	7752
12235	3	8686
11984	69	14424
9127	23	6122
8519	60	2994
162	106	4242
162	106	12863
5047	231	7151
12417	60	102
5972	224	3362
2268	176	5137
4429	114	6379
6479	2	506
11142	149	2129
314	180	11439
10484	224	2298
4337	23	4921
10128	215	9175
13326	105	7406
14233	180	3269
8781	47	8778
12576	76	4812
5534	46	635
2395	158	5987
5975	60	7526
13438	176	3083
11432	19	3960
3352	46	9171
4469	205	12064
3040	163	9934
1888	79	162
9015	138	5957
4623	47	14312
3293	19	6060
6403	47	6434
4075	2	13634
2533	135	14293
7245	191	11372
7157	109	11629
10233	180	3933
7171	236	2660
2437	135	4929
14348	166	3782
5726	56	2473
13596	60	11680
5448	106	10018
88	151	13867
8668	66	13660
13484	47	7447
6234	129	9686
2842	114	6379
1505	77	13212
7522	172	9583
8439	158	13504
695	47	7935
8670	158	5475
10439	47	8665
8993	23	10708
2306	183	9631
6369	176	1805
10723	161	14360
10157	227	12007
1949	169	3645
12921	2	13634
4665	47	3962
9943	33	13224
7184	47	8155
4423	139	4436
10327	105	10863
5151	129	1230
13656	51	1587
12491	211	12481
12084	187	7526
14323	158	3833
8825	136	11264
10578	235	876
10608	47	8575
3147	57	8561
11872	176	1322
6337	47	7909
8770	212	7526
4894	126	13233
5206	129	12594
10233	180	4785
2926	19	12311
261	23	11410
29	46	86
10878	140	5468
1971	158	14323
3480	135	12717
13528	128	1260
10233	46	12550
576	176	8504
7364	216	3676
3197	87	4738
5971	33	13224
6292	47	10344
12513	129	3795
7427	198	5239
13326	105	3463
11276	172	13995
11642	158	9931
1682	201	3795
2389	154	528
12350	151	7296
2411	9	4594
5990	135	7062
9058	60	2544
13846	151	3837
8287	158	6199
1608	47	12354
9624	68	701
1830	136	1140
9060	184	9043
8668	66	7089
8354	154	528
8748	73	4894
7897	209	3082
10439	136	138
1695	32	14150
5843	158	8527
6049	135	5618
11731	60	10976
5205	224	3936
13512	151	10179
14445	199	2658
7842	68	7676
11454	158	4073
13701	220	14219
3658	2	10138
1531	135	7430
7677	60	12366
12580	60	102
14194	47	8132
5592	46	5286
14283	158	7322
11663	199	13957
3025	47	2970
5314	86	5957
2595	212	7526
12806	92	1836
9379	176	11920
9242	109	914
9598	19	11189
10573	181	6874
4755	47	4618
1217	154	528
7413	92	5607
6140	136	13456
11280	177	12225
3319	231	14515
7386	151	11438
192	114	6379
162	106	10722
1184	176	13385
4929	6	4024
2403	158	11956
14170	106	10018
12959	199	3951
13781	217	4950
13653	8	3617
13238	166	12824
8412	5	4045
5123	46	11240
9981	0	11232
14474	47	9315
4474	180	9621
2732	60	7526
1223	161	12641
6703	76	102
11894	214	8542
1718	114	6379
3645	215	11387
9940	202	6084
7568	136	2038
2070	93	7526
1996	51	10389
3469	2	7878
8521	60	14492
8392	215	8876
7843	176	4364
4726	2	13634
10675	211	8175
4812	126	9613
12987	92	7401
11116	132	7960
6360	158	13484
897	132	7960
14348	60	1790
46	57	7865
10026	212	7526
840	88	5957
2881	136	4663
926	161	8792
11111	154	528
1059	60	7752
7445	32	14492
9036	46	13779
301	235	2205
4894	151	7118
2099	158	2403
12100	51	4088
2607	6	12562
4017	211	3068
5664	236	2660
12346	8	11190
704	60	11109
14296	184	718
10036	92	7421
6548	227	11083
833	136	9448
8235	108	1560
13126	46	1606
9624	66	13286
11707	45	7097
14395	135	7430
10507	181	13757
7638	219	5957
11166	46	14502
12981	166	5165
5767	191	9738
5769	129	4127
11119	139	4436
13799	215	984
229	2	506
4099	158	12390
10143	212	1794
10237	46	8970
2081	14	10520
13564	213	5321
871	136	3472
13504	51	12480
6528	158	12267
4246	47	11024
1469	57	10012
4511	51	1242
3655	222	12099
12227	23	2702
8062	135	9072
3305	136	4868
6617	202	6084
3168	131	1761
13696	60	739
529	224	13736
4317	158	10453
12865	137	9314
13314	56	8262
1500	85	1143
3950	68	13216
8190	235	3403
5084	151	6903
796	76	1266
9829	18	14024
1837	52	4399
11788	23	256
13792	70	11218
7666	56	12418
3172	2	7569
4338	176	11409
3751	53	9960
1172	3	5051
5186	75	6015
739	14	8867
5463	92	10207
3487	2	1309
7816	92	5607
9231	45	5349
13158	159	13973
6205	224	5241
1402	176	8609
5080	153	7526
7526	151	11052
10199	135	7430
8574	47	6101
10742	68	5145
890	35	3814
1504	51	10248
4387	171	3550
14332	121	3165
8953	6	834
13541	119	13622
4279	106	5667
2682	176	12523
11213	176	13762
2022	10	2022
3588	151	5578
8652	5	10297
5284	202	7911
9389	161	5463
12796	136	13456
10932	2	2385
13483	176	1260
5090	135	4501
8762	212	7526
1162	88	11218
3254	107	6108
4294	97	13175
11706	97	3082
2463	56	1578
12984	23	8249
6654	167	7284
2781	40	88
4899	109	11918
2174	82	8172
2778	90	9324
922	60	11441
7427	106	4072
1489	159	5084
1531	28	10520
13772	68	2444
7920	212	7526
587	135	13750
7364	164	2808
3795	151	955
3321	202	6084
3504	79	13224
6686	6	11356
1642	79	13224
9360	191	12501
877	180	3393
563	136	8766
10001	217	2002
2147	176	9763
3991	13	4626
8888	199	3951
10786	46	12592
12806	231	11516
3819	46	1242
9271	60	91
2186	224	3290
7526	126	999
9174	121	12225
11966	66	10489
6708	224	11653
13794	111	3795
6151	47	5640
9704	135	2607
9653	46	14263
8065	135	2607
576	176	1597
7526	44	3009
344	235	6182
2877	235	14063
2848	102	13815
9658	28	7526
13924	229	9324
10261	154	528
1142	2	1309
8895	166	12824
1902	33	13224
5819	135	4929
9954	60	1230
8271	126	11361
13972	8	1990
12785	129	12846
3867	47	5073
9756	6	10588
11534	165	11534
3698	176	11198
3161	235	8669
8419	86	5957
4932	140	538
10025	169	13973
13923	136	11244
4711	135	9758
11743	189	6789
12311	42	7670
7257	75	5882
7136	2	8181
5172	161	12806
12642	158	8469
8756	154	528
13224	106	12614
8356	176	39
6914	2	506
10295	136	13505
13935	60	999
4992	136	7450
5202	51	9457
13080	46	3984
2124	14	10520
4441	47	11399
1003	202	6084
9204	132	11051
3582	180	13756
6371	2	8181
1158	103	5453
3592	60	7526
7771	8	5464
5508	169	12169
3951	46	3770
7526	101	9363
2117	169	8687
11252	180	12636
12656	64	9177
4348	166	3439
425	180	1637
10717	136	607
5052	36	9781
5598	46	2520
5041	158	2546
13226	137	3632
1165	158	11050
1340	136	355
14115	45	9804
4248	224	2636
7388	2	13634
3701	210	2511
443	60	12758
6338	176	13504
7251	51	239
1345	23	13146
1917	129	11775
9975	139	10776
13110	114	6379
2492	94	7685
14311	154	528
7662	212	1794
1892	181	9004
11435	167	5960
3947	186	4929
2669	137	6474
13230	66	13942
10458	47	2171
11280	176	12746
1189	76	6356
3916	124	6557
11507	132	12942
5825	199	8530
5390	105	14383
9529	12	13938
10821	145	12989
12551	161	12641
4264	136	3472
10108	202	6084
11432	110	4062
3508	136	10042
13646	158	9763
227	90	9324
1792	176	8807
4487	23	10604
9749	212	1790
7364	216	12794
14437	158	11405
2856	158	10855
2365	76	1266
8074	136	13290
9690	180	12549
6227	180	6056
7252	51	8980
3866	158	1458
13812	46	7236
5617	166	9518
11125	76	739
8372	165	8372
4967	76	10821
10406	87	5119
4566	8	12830
10938	136	13651
11097	212	7526
9260	129	11940
12641	213	10
9574	60	13761
7441	33	13224
10568	176	7415
2660	76	102
2963	46	5102
8475	207	5607
13672	23	4076
14099	2	13647
13355	158	11596
13477	135	4929
3344	129	9686
5794	47	12777
4847	97	3082
6746	79	4279
12656	112	6638
4279	106	1933
14360	231	9913
11493	42	12547
2169	23	10987
9777	71	5723
14399	123	4263
3729	166	3782
5047	231	7665
3339	176	6209
12347	197	5980
14274	109	2857
4038	135	4929
11739	109	9789
7091	136	12564
6445	136	5592
9238	47	9610
5960	198	7427
10600	212	7526
69	180	4509
604	180	11526
4796	176	12572
4612	2	13599
9682	47	4069
7811	51	14496
1898	106	11098
5265	53	4907
5063	154	528
13913	135	9517
2255	224	688
7593	46	7847
12020	186	3303
11020	121	13709
9370	158	5204
1982	186	9756
2194	60	739
6523	202	6084
13434	50	1007
2586	176	1270
905	151	12973
1618	23	12330
175	66	3039
5143	114	6922
6005	136	6892
941	212	7526
8841	216	9937
2655	60	978
3966	65	9414
8917	136	11722
12498	23	8177
11285	158	13384
9624	49	2884
4594	7	12287
4007	158	12783
11928	51	7077
8196	166	3782
653	51	12397
9190	133	8325
4392	33	1898
486	2	5692
10540	135	9072
1088	51	8138
3352	46	7059
3999	224	9521
9433	19	11975
10779	58	5254
12025	166	3782
7293	66	3980
29	46	5159
5589	212	7526
5805	180	1992
2109	105	46
12299	176	13263
2908	151	4194
4863	202	6084
10859	161	5047
3951	46	13004
6201	51	11240
11106	133	1122
1433	45	5862
5704	82	5678
1949	169	5084
13616	87	2117
11618	136	7593
8028	68	6059
2511	106	12193
4894	151	3080
11054	191	4754
2391	88	5957
1034	166	4605
538	6	1606
9709	215	10265
9246	60	2447
9366	136	11101
1629	56	1390
8456	154	528
7838	90	9324
11055	158	6086
12266	136	7882
12278	57	5232
14492	69	1899
9601	179	12939
10206	215	4696
9174	112	14244
9703	92	4399
11292	184	354
10140	161	2008
4031	60	88
4993	23	7181
3550	92	11104
1460	135	11420
13686	46	4239
10123	60	4705
4279	106	2772
9774	66	7083
12024	33	13224
288	197	13402
11366	153	7526
1968	51	14416
1459	114	6922
1094	199	5805
11987	47	13265
6016	60	739
5047	231	4907
10289	184	11110
538	76	10243
4688	176	8100
4195	2	1309
2793	117	126
2950	47	5680
6947	158	452
4094	199	3343
6650	46	10063
4038	97	13175
10297	5	4992
3134	109	2444
12960	224	6014
2460	60	12758
11785	2	1309
7865	2	506
10381	176	13316
4898	90	9324
2174	213	7332
6140	188	3082
5780	171	10350
5577	167	8844
11941	60	7526
4160	136	8916
1883	51	8730
3707	136	4475
13808	52	14360
2887	176	10938
5287	136	10233
9267	79	4279
5795	154	528
10416	69	1899
209	129	8076
14360	231	13879
8601	161	14360
6996	129	1430
4244	193	13536
452	66	11977
559	117	10558
6970	53	2986
12881	105	5935
7136	47	5822
10830	132	13078
1088	136	6650
5106	56	1137
11622	135	8619
2223	53	4176
6740	176	3712
3980	23	8594
991	118	2444
8331	136	7450
3194	47	4643
11437	161	12023
5287	220	9686
8668	66	10137
2093	51	6743
8916	180	6272
11894	214	12177
9433	19	6060
7315	2	1309
5178	220	1849
562	22	13974
588	28	4894
6056	51	6701
12713	57	14066
1496	158	6534
2519	210	1417
4879	135	6686
7189	212	7526
7868	36	1105
162	106	10899
2546	136	1005
11170	60	2771
4892	158	11280
2655	60	7752
6716	45	10168
6708	224	12516
4350	212	14375
10364	51	5107
14301	146	4676
3427	0	2695
2131	47	2208
1566	57	3411
6770	51	261
5962	166	7603
920	180	5466
4585	180	4503
13087	68	12866
3529	68	3659
4501	6	7896
11060	56	5391
724	166	5165
7375	109	8086
7838	64	2133
11616	231	110
5019	164	11804
8922	224	991
14061	60	978
7192	186	4929
13439	2	11530
10107	212	7814
10453	129	6472
10630	47	11206
7786	28	4894
7078	215	817
9429	60	939
13564	92	8573
10520	95	5957
11225	60	7752
11188	33	13224
6913	57	689
3511	136	1140
576	158	7250
2615	199	10233
13470	76	88
3556	215	9908
5872	158	14394
2612	158	10090
6553	154	528
7212	101	1983
9002	136	540
12265	166	4605
2447	215	3442
8338	158	889
7053	215	7420
9060	137	12029
7475	206	9150
4470	141	7064
4893	154	528
12262	202	7911
12169	215	736
11977	23	2773
628	224	13961
3843	224	12761
2489	87	5249
12472	51	11719
6665	197	3166
538	76	939
12672	60	11257
6733	68	5773
266	54	2982
8435	32	9981
12573	151	2478
13491	71	7814
2401	2	1309
10493	136	9229
11591	47	11399
9364	47	7846
5283	136	6047
10202	51	7724
14106	79	13224
6747	210	5448
14464	142	9768
5463	213	11758
5778	66	9052
69	46	635
9460	109	4692
3280	154	528
7135	51	7834
3671	224	3191
8831	166	5974
110	2	12416
3175	180	589
273	60	14492
11626	51	13109
4929	6	11294
10554	114	6379
14370	76	7526
11182	136	4631
4597	202	6084
11684	129	1430
9004	181	1209
9624	66	4708
11383	2	7569
9574	60	399
76	197	9354
11441	203	8219
10123	199	11238
7739	235	1430
9733	224	1837
13421	136	13011
3144	212	1790
6109	57	3695
5698	213	13836
10339	5	13472
9379	176	256
1316	42	5136
3916	38	6106
6170	208	9157
1993	220	6884
13706	126	5406
5098	136	8772
3459	176	10215
5489	2	1309
10650	224	8937
7526	151	11045
1092	151	10174
13504	158	1165
11807	158	8477
3948	51	864
8138	137	12029
12508	154	528
6324	67	6704
4174	224	7686
1850	174	12989
11937	14	8867
6633	8	10314
13295	159	5084
5204	158	2250
7883	212	13667
11112	144	12360
14231	47	10380
13068	220	6233
5164	47	9058
9231	45	14476
4997	224	12790
2171	28	7526
12980	60	739
722	97	14375
9225	2	8957
11486	136	13024
2000	105	10363
589	161	7401
10496	128	1003
10495	84	3816
11771	97	3082
12948	58	2909
10817	224	9456
3341	176	9778
6023	47	3461
1611	47	5350
13596	166	592
4317	136	8019
921	164	342
8190	158	8123
1871	2	1309
1504	47	2622
3395	181	4174
7550	135	14293
712	164	6401
736	80	1206
3125	75	8895
13217	46	11399
3582	180	7865
10439	136	7173
7153	161	7401
4773	133	5787
2470	176	5256
3909	202	6084
2846	176	1889
1134	56	4796
1328	34	11218
6646	129	6771
14429	79	13224
4191	97	2415
6049	121	11896
8505	114	6379
5987	2	8181
12911	189	5530
5749	60	5406
9397	178	5980
1505	77	4463
2489	169	12573
8477	176	11269
6679	68	7995
12892	13	4626
11546	60	999
1311	121	11966
2443	135	518
3679	23	7673
10370	47	1865
10660	47	7967
12946	183	1364
7069	2	7569
9615	197	14507
8489	158	11147
7428	56	8319
12160	87	1759
6580	94	5573
9138	156	8278
10616	152	4894
13126	46	11273
4194	132	7960
7281	121	5447
7908	86	5957
5640	135	11420
5217	8	7148
13361	60	11361
9689	137	5589
1154	177	7103
8672	70	3739
13326	180	4204
7210	60	11361
2709	33	1898
3960	159	2908
4279	106	5943
5018	158	9017
11015	68	9456
11011	224	14139
2000	105	1823
5970	112	11414
9450	101	1983
8694	197	53
13213	24	11361
4015	236	2660
1198	153	7526
11863	47	11986
11035	166	2474
5941	158	12133
8228	85	7200
9174	199	3049
9419	154	528
10036	207	3550
1103	47	2398
7353	60	10520
3875	79	1898
10439	129	11652
1783	60	7496
12590	189	5530
9374	28	7526
283	109	7796
4890	213	14237
3352	105	12203
8223	161	14360
2009	47	6876
6627	57	12107
3623	168	12105
9016	166	12824
594	2	9155
11823	51	6197
11778	199	14516
957	136	2000
8742	79	162
3793	2	7569
13013	135	4278
1940	60	7526
3403	232	5934
2468	61	10532
11958	164	3526
13912	57	13865
5738	186	4929
538	76	4705
5561	210	11760
3566	99	7058
6628	233	88
3881	51	9306
11731	60	7752
5623	227	11083
4929	6	13660
5704	82	8172
10965	60	11257
7797	158	12251
10093	236	2660
2518	151	10041
9233	2	506
108	210	7427
10510	133	4510
10086	64	12836
8184	2	4522
9613	126	13667
11557	77	3623
373	47	6613
5582	136	12426
8735	33	162
3011	212	7526
3742	166	6469
5786	199	7901
5960	106	6654
3951	46	11170
1708	202	6084
12523	176	9270
4106	184	5801
3421	76	7212
11616	92	13742
9424	108	6941
11995	60	14492
4928	165	4928
10854	142	3076
3824	176	10642
5313	136	9098
11827	136	3155
8311	154	528
2268	188	3082
6222	97	4565
5372	197	3871
10609	94	12797
9716	176	9080
13876	128	4845
10073	136	4313
4726	124	6557
7364	216	2143
7309	146	5957
10917	60	1978
9649	114	6379
5119	87	2804
12560	121	8668
4282	112	10770
12635	185	449
2999	144	13145
1823	119	9933
9916	114	6379
4488	163	13820
557	154	528
9394	51	14243
1447	47	11773
12956	85	12549
13236	5	8115
282	109	12661
1325	118	2178
12404	68	2609
13340	199	5598
3207	76	10080
7288	176	1830
9461	46	140
9536	197	8411
10499	60	1092
4888	97	3082
13317	231	4286
4984	56	10458
2117	169	4390
11056	136	10885
5390	180	7449
5613	13	4626
2718	90	9324
1790	101	9452
13261	158	1792
114	60	9613
11228	132	12942
9702	51	724
14135	32	11475
7210	60	4244
10800	76	9981
7223	8	2606
239	135	10703
105	219	5957
5318	51	8059
7377	121	385
3207	76	6566
1263	151	906
8505	136	4150
14031	109	13964
14416	60	7526
12868	135	9072
12821	166	4605
1293	14	4919
13916	105	10628
9624	66	7310
7370	161	14360
14091	90	9324
11135	47	13760
